# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
jps.reload.project.entities.ms,1764466002758000000,1764466062773000000,0
jps.global.initialize.library.bridges.after.loading.ms,1764466002758000000,1764466062773000000,0
jps.project.serializers.load.ms,1764466002758000000,1764466062773000000,24
jps.app.storage.content.writer.save.component.ms,1764466002758000000,1764466062773000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1764466002758000000,1764466062773000000,0
jps.library.entities.serializer.save.entities.ms,1764466002758000000,1764466062773000000,0
jps.load.initial.state.ms,1764466002758000000,1764466062773000000,4
jps.module.iml.entities.serializer.load.entities.ms,1764466002758000000,1764466062773000000,12
workspaceModel.moduleBridge.facet.initialization.ms,1764466002758000000,1764466062773000000,0
jps.global.initialize.library.bridges.ms,1764466002758000000,1764466062773000000,0
jps.facet.change.listener.before.change.events.ms,1764466002758000000,1764466062773000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1764466002758000000,1764466062773000000,0
jps.module.iml.entities.serializer.save.entities.ms,1764466002758000000,1764466062773000000,0
workspaceModel.orphan.listener.update.ms,1764466002758000000,1764466062773000000,2
workspaceModel.sync.entities.ms,1764466002758000000,1764466062773000000,0
jps.global.get.library.by.name.ms,1764466002758000000,1764466062773000000,0
workspaceModel.mutableEntityStorage.entities.ms,1764466002758000000,1764466062773000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1764466002758000000,1764466062773000000,4
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1764466002758000000,1764466062773000000,0
jps.library.entities.serializer.load.entities.ms,1764466002758000000,1764466062773000000,0
jps.save.global.entities.ms,1764466002758000000,1764466062773000000,1
jps.save.changed.project.entities.ms,1764466002758000000,1764466062773000000,1
jps.load.project.to.empty.storage.ms,1764466002758000000,1764466062773000000,58
workspaceModel.moduleBridgeLoader.loading.modules.ms,1764466002758000000,1764466062773000000,315
JVM.maxNativeBytes,1764466002758000000,1764466062773000000,-1
JVM.usedNativeBytes,1764466002758000000,1764466062773000000,323188208
JVM.threadCount,1764466002758000000,1764466062773000000,128
JVM.totalCpuTimeMs,1764466002758000000,1764466062773000000,34950
JVM.usedHeapBytes,1764466002758000000,1764466062773000000,407213312
JVM.GC.collectionTimesMs,1764466002758000000,1764466062773000000,109
JVM.maxHeapBytes,1764466002758000000,1764466062773000000,2147483648
JVM.GC.collections,1764466002758000000,1764466062773000000,29
OS.loadAverage,1764466002758000000,1764466062773000000,10.14306640625
AWTEventQueue.dispatchTimeAvgNs,1764466002758000000,1764466062773000000,957203.5690104166
AWTEventQueue.eventsDispatched,1764466002758000000,1764466062773000000,6144
AWTEventQueue.dispatchTimeMaxNs,1764466002758000000,1764466062773000000,239075327
FlushQueue.executionTimeAvgNs,1764466002758000000,1764466062773000000,1479333.4549304296
FlushQueue.waitingTime90PNs,1764466002758000000,1764466062773000000,175112191
FlushQueue.queueSize90P,1764466002758000000,1764466062773000000,27
FlushQueue.queueSizeAvg,1764466002758000000,1764466062773000000,8.114337568058076
FlushQueue.tasksExecuted,1764466002758000000,1764466062773000000,1653
FlushQueue.executionTime90PNs,1764466002758000000,1764466062773000000,741375
AWTEventQueue.dispatchTime90PNs,1764466002758000000,1764466062773000000,905215
NonBlockingReadAction.failedExecutionTimeUs,1764466002758000000,1764466062773000000,47499
NonBlockingReadAction.finalizedExecutionsCount,1764466002758000000,1764466062773000000,182
AWTEventQueue.dispatchTimeTotalNS,1764466002758000000,1764466062773000000,5882390122
FlushQueue.executionTimeMaxNs,1764466002758000000,1764466062773000000,234881023
NonBlockingReadAction.failedExecutionsCount,1764466002758000000,1764466062773000000,14
FlushQueue.queueSizeMax,1764466002758000000,1764466062773000000,69
FlushQueue.waitingTimeAvgNs,1764466002758000000,1764466062773000000,4.8293644914700545E7
NonBlockingReadAction.finalizedExecutionTimeUs,1764466002758000000,1764466062773000000,185010
FlushQueue.waitingTimeMaxNs,1764466002758000000,1764466062773000000,633339903
FileNameCache.totalMisses,1764466002758000000,1764466062773000000,281
FileNameCache.fastMisses,1764466002758000000,1764466062773000000,314
FileNameCache.queries,1764466002758000000,1764466062773000000,11439
Indexes.entries.lookups,1764466002758000000,1764466062773000000,36.0
IndexesFlusher.totalFlushingTimeUs,1764466002758000000,1764466062773000000,611477
Indexes.stubs.lookupDurationAvgMs,1764466002758000000,1764466062773000000,0.25
Indexes.stubs.lookups,1764466002758000000,1764466062773000000,36.0
Indexes.stubs.lookupDuration90PMs,1764466002758000000,1764466062773000000,1.0
Indexes.allKeys.lookups,1764466002758000000,1764466062773000000,0.0
Indexes.allKeys.lookupDuration90PMs,1764466002758000000,1764466062773000000,0.0
Indexes.entries.lookupDurationMaxMs,1764466002758000000,1764466062773000000,8.0
Indexes.entries.lookupDuration90PMs,1764466002758000000,1764466062773000000,1.0
IndexesFlusher.totalContentionQuotaSpent,1764466002758000000,1764466062773000000,0
VFSFlusher.totalFlushesRetried,1764466002758000000,1764466062773000000,0
VFSFlusher.totalContentionQuotaSpent,1764466002758000000,1764466062773000000,0
Indexes.entries.lookupDurationAvgMs,1764466002758000000,1764466062773000000,0.5
IndexesFlusher.totalFlushes,1764466002758000000,1764466062773000000,57
IndexesFlusher.totalFlushesRetried,1764466002758000000,1764466062773000000,0
VFSFlusher.totalFlushes,1764466002758000000,1764466062773000000,5
VFSFlusher.totalFlushingTimeUs,1764466002758000000,1764466062773000000,24176
Indexes.stubs.lookupDurationMaxMs,1764466002758000000,1764466062773000000,3.0
Indexes.allKeys.lookupDurationAvgMs,1764466002758000000,1764466062773000000,0.0
Indexes.allKeys.lookupDurationMaxMs,1764466002758000000,1764466062773000000,0.0
FilePageCache.pageLoads,1764466062773000000,1764466122772000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1764466062773000000,1764466122772000000,0
DirectByteBufferAllocator.reclaimed,1764466062773000000,1764466122772000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1764466062773000000,1764466122772000000,254836736
DirectByteBufferAllocator.disposed,1764466062773000000,1764466122772000000,0
FilePageCache.capacityInBytes,1764466062773000000,1764466122772000000,524288000
StorageLockContext.competingThreads.max,1764466062773000000,1764466122772000000,0
StreamlinedBlobStorage.recordsDeleted,1764466062773000000,1764466122772000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1764466062773000000,1764466122772000000,0
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1764466062773000000,1764466122772000000,0
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1764466062773000000,1764466122772000000,0
StreamlinedBlobStorage.recordsAllocated,1764466062773000000,1764466122772000000,0
FilePageCache.pageFastCacheHits,1764466062773000000,1764466122772000000,0
FilePageCache.maxCacheSizeInBytes,1764466062773000000,1764466122772000000,254836736
DirectByteBufferAllocator.misses,1764466062773000000,1764466122772000000,0
FilePageCache.maxRegisteredFiles,1764466062773000000,1764466122772000000,617
FilePageCache.totalPageDisposalsUs,1764466062773000000,1764466122772000000,0
StorageLockContext.competingThreads.avg,1764466062773000000,1764466122772000000,0.0
FilePageCache.totalPageLoadsUs,1764466062773000000,1764466122772000000,0
FilePageCache.pageHits,1764466062773000000,1764466122772000000,0
StorageLockContext.competingThreads.90P,1764466062773000000,1764466122772000000,0
DirectByteBufferAllocator.hits,1764466062773000000,1764466122772000000,0
StreamlinedBlobStorage.recordsRelocated,1764466062773000000,1764466122772000000,0
FilePageCache.disposedBuffers,1764466062773000000,1764466122772000000,0
FilePageCache.uncachedFileAccess,1764466062773000000,1764466122772000000,0
workspaceModel.update.unloaded.entities.ms,1764466062773000000,1764466122772000000,0
workspaceModel.collect.changes.ms,1764466062773000000,1764466122772000000,0
workspaceModel.pre.handlers.ms,1764466062773000000,1764466122772000000,1
workspaceModel.updates.ms,1764466062773000000,1764466122772000000,54
workspaceModel.init.bridges.ms,1764466062773000000,1764466122772000000,1
workspaceModel.updates.count,1764466062773000000,1764466122772000000,3
workspaceModel.loading.from.cache.ms,1764466062773000000,1764466122772000000,74
workspaceModel.initializing.ms,1764466062773000000,1764466122772000000,1
workspaceModel.updates.precise.ms,1764466062773000000,1764466122772000000,15
workspaceModel.loading.total.ms,1764466062773000000,1764466122772000000,82
workspaceModel.replace.project.model.ms,1764466062773000000,1764466122772000000,0
workspaceModel.check.recursive.update.ms,1764466062773000000,1764466122772000000,0
workspaceModel.to.snapshot.ms,1764466062773000000,1764466122772000000,1
jps.storage.jps.conf.reader.load.component.ms,1764466062773000000,1764466122772000000,8
workspaceModel.moduleBridge.before.changed.ms,1764466062773000000,1764466122772000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1764466062773000000,1764466122772000000,0
jps.global.handle.changed.events.ms,1764466062773000000,1764466122772000000,0
workspaceModel.global.apply.state.to.project.ms,1764466062773000000,1764466122772000000,23
workspaceModel.mutableEntityStorage.collect.changes.ms,1764466062773000000,1764466122772000000,0
workspaceModel.delayed.project.synchronizer.sync.ms,1764466062773000000,1764466122772000000,107
workspaceModel.global.updates.ms,1764466062773000000,1764466122772000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1764466062773000000,1764466122772000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1764466062773000000,1764466122772000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1764466062773000000,1764466122772000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1764466062773000000,1764466122772000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1764466062773000000,1764466122772000000,1
workspaceModel.mutableEntityStorage.remove.entity.ms,1764466062773000000,1764466122772000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1764466062773000000,1764466122772000000,1
workspaceModel.load.cache.from.file.ms,1764466062773000000,1764466122772000000,73
jps.project.serializers.save.ms,1764466062773000000,1764466122772000000,1
workspaceModel.global.updates.count,1764466062773000000,1764466122772000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1764466062773000000,1764466122772000000,1
workspaceModel.global.apply.state.to.project.builder.ms,1764466062773000000,1764466122772000000,0
jps.apply.loaded.storage.ms,1764466062773000000,1764466122772000000,48
workspaceModel.moduleManagerBridge.get.modules.ms,1764466062773000000,1764466122772000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1764466062773000000,1764466122772000000,11
jps.artifact.entities.serializer.load.entities.ms,1764466062773000000,1764466122772000000,0
jps.facet.change.listener.init.bridge.ms,1764466062773000000,1764466122772000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1764466062773000000,1764466122772000000,4
workspaceModel.save.cache.to.file.ms,1764466062773000000,1764466122772000000,49
workspaceModel.mutableEntityStorage.add.diff.ms,1764466062773000000,1764466122772000000,5
jps.global.get.library.ms,1764466062773000000,1764466122772000000,0
jps.facet.change.listener.process.change.events.ms,1764466062773000000,1764466122772000000,0
jps.artifact.entities.serializer.save.entities.ms,1764466062773000000,1764466122772000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1764466062773000000,1764466122772000000,29
workspaceModel.moduleManagerBridge.newModule.ms,1764466062773000000,1764466122772000000,0
jps.global.get.libraries.ms,1764466062773000000,1764466122772000000,0
workspaceModel.moduleBridge.update.option.ms,1764466062773000000,1764466122772000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1764466062773000000,1764466122772000000,0
jps.app.storage.content.reader.load.component.ms,1764466062773000000,1764466122772000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1764466062773000000,1764466122772000000,9
jps.global.handle.before.change.events.ms,1764466062773000000,1764466122772000000,0
jps.reload.project.entities.ms,1764466062773000000,1764466122772000000,0
jps.global.initialize.library.bridges.after.loading.ms,1764466062773000000,1764466122772000000,0
jps.project.serializers.load.ms,1764466062773000000,1764466122772000000,24
jps.app.storage.content.writer.save.component.ms,1764466062773000000,1764466122772000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1764466062773000000,1764466122772000000,0
jps.library.entities.serializer.save.entities.ms,1764466062773000000,1764466122772000000,0
jps.load.initial.state.ms,1764466062773000000,1764466122772000000,4
jps.module.iml.entities.serializer.load.entities.ms,1764466062773000000,1764466122772000000,12
workspaceModel.moduleBridge.facet.initialization.ms,1764466062773000000,1764466122772000000,0
jps.global.initialize.library.bridges.ms,1764466062773000000,1764466122772000000,0
jps.facet.change.listener.before.change.events.ms,1764466062773000000,1764466122772000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1764466062773000000,1764466122772000000,0
jps.module.iml.entities.serializer.save.entities.ms,1764466062773000000,1764466122772000000,0
workspaceModel.orphan.listener.update.ms,1764466062773000000,1764466122772000000,2
workspaceModel.sync.entities.ms,1764466062773000000,1764466122772000000,0
jps.global.get.library.by.name.ms,1764466062773000000,1764466122772000000,0
workspaceModel.mutableEntityStorage.entities.ms,1764466062773000000,1764466122772000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1764466062773000000,1764466122772000000,4
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1764466062773000000,1764466122772000000,0
jps.library.entities.serializer.load.entities.ms,1764466062773000000,1764466122772000000,0
jps.save.global.entities.ms,1764466062773000000,1764466122772000000,1
jps.save.changed.project.entities.ms,1764466062773000000,1764466122772000000,1
jps.load.project.to.empty.storage.ms,1764466062773000000,1764466122772000000,58
workspaceModel.moduleBridgeLoader.loading.modules.ms,1764466062773000000,1764466122772000000,315
JVM.maxNativeBytes,1764466062773000000,1764466122772000000,-1
JVM.usedNativeBytes,1764466062773000000,1764466122772000000,325420040
JVM.threadCount,1764466062773000000,1764466122772000000,47
JVM.totalCpuTimeMs,1764466062773000000,1764466122772000000,1190
JVM.usedHeapBytes,1764466062773000000,1764466122772000000,434476288
JVM.GC.collectionTimesMs,1764466062773000000,1764466122772000000,0
JVM.maxHeapBytes,1764466062773000000,1764466122772000000,2147483648
JVM.GC.collections,1764466062773000000,1764466122772000000,0
OS.loadAverage,1764466062773000000,1764466122772000000,9.732421875
AWTEventQueue.dispatchTimeAvgNs,1764466062773000000,1764466122772000000,150090.34782608695
AWTEventQueue.eventsDispatched,1764466062773000000,1764466122772000000,644
AWTEventQueue.dispatchTimeMaxNs,1764466062773000000,1764466122772000000,8126463
FlushQueue.executionTimeAvgNs,1764466062773000000,1764466122772000000,51642.58419243986
FlushQueue.waitingTime90PNs,1764466062773000000,1764466122772000000,194559
FlushQueue.queueSize90P,1764466062773000000,1764466122772000000,0
FlushQueue.queueSizeAvg,1764466062773000000,1764466122772000000,0.11683848797250859
FlushQueue.tasksExecuted,1764466062773000000,1764466122772000000,291
FlushQueue.executionTime90PNs,1764466062773000000,1764466122772000000,44287
AWTEventQueue.dispatchTime90PNs,1764466062773000000,1764466122772000000,272383
NonBlockingReadAction.failedExecutionTimeUs,1764466062773000000,1764466122772000000,0
NonBlockingReadAction.finalizedExecutionsCount,1764466062773000000,1764466122772000000,0
AWTEventQueue.dispatchTimeTotalNS,1764466062773000000,1764466122772000000,96665400
FlushQueue.executionTimeMaxNs,1764466062773000000,1764466122772000000,8060927
NonBlockingReadAction.failedExecutionsCount,1764466062773000000,1764466122772000000,0
FlushQueue.queueSizeMax,1764466062773000000,1764466122772000000,4
FlushQueue.waitingTimeAvgNs,1764466062773000000,1764466122772000000,202348.4261168385
NonBlockingReadAction.finalizedExecutionTimeUs,1764466062773000000,1764466122772000000,0
FlushQueue.waitingTimeMaxNs,1764466062773000000,1764466122772000000,6979583
FileNameCache.totalMisses,1764466062773000000,1764466122772000000,0
FileNameCache.fastMisses,1764466062773000000,1764466122772000000,0
FileNameCache.queries,1764466062773000000,1764466122772000000,0
Indexes.entries.lookups,1764466062773000000,1764466122772000000,0.0
IndexesFlusher.totalFlushingTimeUs,1764466062773000000,1764466122772000000,477445
Indexes.stubs.lookupDurationAvgMs,1764466062773000000,1764466122772000000,0.0
Indexes.stubs.lookups,1764466062773000000,1764466122772000000,0.0
Indexes.stubs.lookupDuration90PMs,1764466062773000000,1764466122772000000,0.0
Indexes.allKeys.lookups,1764466062773000000,1764466122772000000,0.0
Indexes.allKeys.lookupDuration90PMs,1764466062773000000,1764466122772000000,0.0
Indexes.entries.lookupDurationMaxMs,1764466062773000000,1764466122772000000,0.0
Indexes.entries.lookupDuration90PMs,1764466062773000000,1764466122772000000,0.0
IndexesFlusher.totalContentionQuotaSpent,1764466062773000000,1764466122772000000,0
VFSFlusher.totalFlushesRetried,1764466062773000000,1764466122772000000,0
VFSFlusher.totalContentionQuotaSpent,1764466062773000000,1764466122772000000,0
Indexes.entries.lookupDurationAvgMs,1764466062773000000,1764466122772000000,0.0
IndexesFlusher.totalFlushes,1764466062773000000,1764466122772000000,59
IndexesFlusher.totalFlushesRetried,1764466062773000000,1764466122772000000,0
VFSFlusher.totalFlushes,1764466062773000000,1764466122772000000,0
VFSFlusher.totalFlushingTimeUs,1764466062773000000,1764466122772000000,0
Indexes.stubs.lookupDurationMaxMs,1764466062773000000,1764466122772000000,0.0
Indexes.allKeys.lookupDurationAvgMs,1764466062773000000,1764466122772000000,0.0
Indexes.allKeys.lookupDurationMaxMs,1764466062773000000,1764466122772000000,0.0
FilePageCache.pageLoads,1764466122772000000,1764466157915000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1764466122772000000,1764466157915000000,0
DirectByteBufferAllocator.reclaimed,1764466122772000000,1764466157915000000,45
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1764466122772000000,1764466157915000000,53510144
DirectByteBufferAllocator.disposed,1764466122772000000,1764466157915000000,192
FilePageCache.capacityInBytes,1764466122772000000,1764466157915000000,524288000
StorageLockContext.competingThreads.max,1764466122772000000,1764466157915000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1764466122772000000,1764466157915000000,52461568
FilePageCache.pageFastCacheHits,1764466122772000000,1764466157915000000,29
FilePageCache.maxCacheSizeInBytes,1764466122772000000,1764466157915000000,254836736
DirectByteBufferAllocator.misses,1764466122772000000,1764466157915000000,0
FilePageCache.maxRegisteredFiles,1764466122772000000,1764466157915000000,617
FilePageCache.totalPageDisposalsUs,1764466122772000000,1764466157915000000,0
StorageLockContext.competingThreads.avg,1764466122772000000,1764466157915000000,0.0
FilePageCache.totalPageLoadsUs,1764466122772000000,1764466157915000000,0
FilePageCache.pageHits,1764466122772000000,1764466157915000000,0
StorageLockContext.competingThreads.90P,1764466122772000000,1764466157915000000,0
DirectByteBufferAllocator.hits,1764466122772000000,1764466157915000000,0
FilePageCache.disposedBuffers,1764466122772000000,1764466157915000000,237
FilePageCache.uncachedFileAccess,1764466122772000000,1764466157915000000,0
workspaceModel.update.unloaded.entities.ms,1764466122772000000,1764466157915000000,0
workspaceModel.collect.changes.ms,1764466122772000000,1764466157915000000,0
workspaceModel.pre.handlers.ms,1764466122772000000,1764466157915000000,1
workspaceModel.updates.ms,1764466122772000000,1764466157915000000,54
workspaceModel.init.bridges.ms,1764466122772000000,1764466157915000000,1
workspaceModel.updates.count,1764466122772000000,1764466157915000000,3
workspaceModel.loading.from.cache.ms,1764466122772000000,1764466157915000000,74
workspaceModel.initializing.ms,1764466122772000000,1764466157915000000,1
workspaceModel.updates.precise.ms,1764466122772000000,1764466157915000000,15
workspaceModel.loading.total.ms,1764466122772000000,1764466157915000000,82
workspaceModel.replace.project.model.ms,1764466122772000000,1764466157915000000,0
workspaceModel.check.recursive.update.ms,1764466122772000000,1764466157915000000,0
workspaceModel.to.snapshot.ms,1764466122772000000,1764466157915000000,1
jps.storage.jps.conf.reader.load.component.ms,1764466122772000000,1764466157915000000,8
workspaceModel.moduleBridge.before.changed.ms,1764466122772000000,1764466157915000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1764466122772000000,1764466157915000000,0
jps.global.handle.changed.events.ms,1764466122772000000,1764466157915000000,0
workspaceModel.global.apply.state.to.project.ms,1764466122772000000,1764466157915000000,23
workspaceModel.mutableEntityStorage.collect.changes.ms,1764466122772000000,1764466157915000000,0
workspaceModel.delayed.project.synchronizer.sync.ms,1764466122772000000,1764466157915000000,107
workspaceModel.global.updates.ms,1764466122772000000,1764466157915000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1764466122772000000,1764466157915000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1764466122772000000,1764466157915000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1764466122772000000,1764466157915000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1764466122772000000,1764466157915000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1764466122772000000,1764466157915000000,1
workspaceModel.mutableEntityStorage.remove.entity.ms,1764466122772000000,1764466157915000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1764466122772000000,1764466157915000000,1
workspaceModel.load.cache.from.file.ms,1764466122772000000,1764466157915000000,73
jps.project.serializers.save.ms,1764466122772000000,1764466157915000000,1
workspaceModel.global.updates.count,1764466122772000000,1764466157915000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1764466122772000000,1764466157915000000,1
workspaceModel.global.apply.state.to.project.builder.ms,1764466122772000000,1764466157915000000,0
jps.apply.loaded.storage.ms,1764466122772000000,1764466157915000000,48
workspaceModel.moduleManagerBridge.get.modules.ms,1764466122772000000,1764466157915000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1764466122772000000,1764466157915000000,11
jps.artifact.entities.serializer.load.entities.ms,1764466122772000000,1764466157915000000,0
jps.facet.change.listener.init.bridge.ms,1764466122772000000,1764466157915000000,0
